repositoryOrigin,repositoryPath,repositoryBranch,parser,sourcePath,exceptionType,treeType,snippet,stackTrace
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,YamlParser,"src/main/resources/recipeDescriptors.yml",IllegalStateException,,,"java.lang.IllegalStateException: src/main/resources/recipeDescriptors.yml is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,YamlParser,"src/main/resources/diffRecipeDescriptors.yml","IndexOutOfBoundsException",,,"java.lang.IndexOutOfBoundsException: Index 3 out of bounds for length 3
  java.base/jdk.internal.util.Preconditions.outOfBounds(Preconditions.java:64)
  java.base/jdk.internal.util.Preconditions.outOfBoundsCheckIndex(Preconditions.java:70)
  java.base/jdk.internal.util.Preconditions.checkIndex(Preconditions.java:266)
  java.base/java.util.Objects.checkIndex(Objects.java:361)
  java.base/java.util.ArrayList.get(ArrayList.java:427)
  org.openrewrite.yaml.FormatPreservingReader.readStringFromBuffer(FormatPreservingReader.java:72)"
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,YamlParser,"src/main/resources/snapshotRecipeDescriptors.yml",IllegalStateException,,,"java.lang.IllegalStateException: src/main/resources/snapshotRecipeDescriptors.yml is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,"PrzemyslawSwiderski/yaml-secrets-gradle-plugin",master,GroovyParser,"examples/sample-groovy-dsl-project/build.gradle",GroovyParsingException,,,"org.openrewrite.groovy.GroovyParsingException: Failed to parse examples/sample-groovy-dsl-project/build.gradle at cursor position 130. The next 10 characters in the original source are `Map testMa`
  org.openrewrite.groovy.GroovyParserVisitor.visit(GroovyParserVisitor.java:168)"
github.com,"PrzemyslawSwiderski/yaml-secrets-gradle-plugin",master,PythonParser,"examples/sample-python-project/main/main.py","UnsupportedClassVersionError",,,"java.lang.UnsupportedClassVersionError: com/jetbrains/python/psi/PyStatementListContainer has been compiled by a more recent version of the Java Runtime (class file version 61.0), this version of the Java Runtime only recognizes class file versions up to 52.0
  java.lang.ClassLoader.defineClass1(Native Method)
  java.lang.ClassLoader.defineClass(ClassLoader.java:756)
  java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)
  java.net.URLClassLoader.defineClass(URLClassLoader.java:473)
  java.net.URLClassLoader.access$100(URLClassLoader.java:74)
  java.net.URLClassLoader$1.run(URLClassLoader.java:369)
  java.net.URLClassLoader$1.run(URLClassLoader.java:363)
  java.security.AccessController.doPrivileged(Native Method)
  ..."
github.com,"PrzemyslawSwiderski/yaml-secrets-gradle-plugin",master,KotlinParser,"src/main/kotlin/com/pswidersk/gradle/yamlsecrets/YamlSecretsResolver.kt","UnsupportedOperationException","org.jetbrains.kotlin.KtRealSourceElementKind@6f1c5f7","open class YamlSecretsResolver {
    private val secretsDataByName: MutableMap<String, YamlSecretsData> = mutableMapOf()

    inline fun <reified T> get(
        fullKey: String
    ): T {
        return get(
            fullKey.substringBefore(PROPS_SEP),
            fullKey.substringAfter(PROPS_SEP, """"),
            fromDotCaseToSnake(fullKey)
        )
    }

    inline fun <reified T> get(
        secretsName: String,
        yamlPropertyKey: String,
        envVarName: String = fromDotCaseToSnake(secretsName + PROPS_SEP + yamlPropertyKey)
    ): T {
        val secretValue = getValue(secretsName, yamlPropertyKey, envVarName)
        check(secretValue is T) { ""Illegal generic type: ${T::class.java.simpleName}, secret value is type of: ${secretValue.javaClass.simpleName} for secret: $secretsName and key: $yamlPropertyKey"" }
        return secretValue
    }

    fun getValue(fullKey: String): Any {
        return getValue(
            fullKey.substringBefore(PROPS_SEP),
            fullKey.substringAfter(PROPS_SEP, """"),
            fromDotCaseToSnake(fullKey)
        )
    }

    fun getValue(
        secretsName: String,
        yamlPropertyKey: String,
        envVarName: String = fromDotCaseToSnake(secretsName + PROPS_SEP + yamlPropertyKey)
    ): Any {
        val envVarValue = SystemUtils.getEnvironmentVariable(envVarName, """")
        if (envVarValue.isNotEmpty()) {
            return envVarValue;
        }

        val secrets = secretsDataByName.getValue(secretsName)
        if (yamlPropertyKey == """")
            return secrets.properties
        return getNestedValue(yamlPropertyKey, secretsName, secrets.properties)
    }

    fun getSecretsData(secretsName: String): YamlSecretsData {
        check(secretsDataByName.contains(secretsName)) { ""Secrets with name: \""$secretsName\"" could not be found."" }
        return secretsDataByName.getValue(secretsName)
    }

    fun getNames(): Set<String> {
        return secretsDataByName.keys
    }

    fun addSecrets(secretsFileName: String, yamlSecretsData: YamlSecretsData) {
        this.secretsDataByName[secretsFileName] = yamlSecretsData
    }

    private fun getNestedValue(yamlPropertyKey: String, secretsName: String, secretsMap: Map<*, *>): Any {
        val keys = yamlPropertyKey.split(PROPS_SEP)
        var currentMap = secretsMap
        keys.forEachIndexed { index, key ->
            when {
                isArrayIndex(key) -> {
                    val arrayIndex = extractArrayIndex(key)
                    when (val array = currentMap[keys[index - 1]]) {
                        is List<*> -> {
                            val arrayValue = array[arrayIndex]
                            when {
                                arrayValue == null -> throw IllegalStateException(""Array value can not be null for key: $key and secrets: $secretsName."")
                                isLast(index, keys) -> return arrayValue
                                arrayValue is Map<*, *> -> currentMap = arrayValue
                            }
                        }
                        else -> throw IllegalStateException(""Expecting array in key: $key and secrets: $secretsName."")
                    }
                }
                isLast(index, keys) -> {
                    val value = currentMap[key]
                    if (value == null)
                        throw IllegalStateException(""Key: $key does not exists in secrets: $secretsName."")
                    else
                        return value
                }
                else -> {
                    when (val mapValue = currentMap[key]) {
                        null -> throw IllegalStateException(""Key: $key does not exists in secrets: $secretsName."")
                        is Map<*, *> -> currentMap = mapValue
                    }
                }
            }
        }
        throw IllegalStateException(""Key: $yamlPropertyKey is illegal in secrets: $secretsName."")
    }

    private fun isArrayIndex(key: String): Boolean {
        return key.startsWith(ARRAY_START) && key.endsWith(ARRAY_END)
    }

    private fun isLast(index: Int, keys: List<String>): Boolean {
        return index == keys.lastIndex
    }

    private fun extractArrayIndex(listIndex: String): Int {
        return try {
            listIndex.trimStart(ARRAY_START).trimEnd(ARRAY_END).toInt()
        } catch (t: Throwable) {
            throw IllegalStateException(
                ""Illegal array index: $listIndex, should match pattern "" +
                        ""'arrayProperty$PROPS_SEP${ARRAY_START}i$ARRAY_END', where i is an index value.""
            )
        }
    }


}","java.lang.UnsupportedOperationException: FirWhenSubjectExpression is not supported at cursor: is Map<*, *> -> currentMap = min file: /home/ubuntu/jenkins-agent/workspace/cli-ingest/PrzemyslawSwiderski_yaml-secrets-gradle-plugin_master/src/main/kotlin/com/pswidersk/gradle/yamlsecrets/YamlSecretsResolver.kt
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitWhenSubjectExpression(KotlinParserVisitor.kt:4261)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4419)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitTypeOperatorCall(KotlinParserVisitor.kt:2751)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4409)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitWhenExpression(KotlinParserVisitor.kt:3281)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4418)
  ..."
github.com,"PrzemyslawSwiderski/yaml-secrets-gradle-plugin",master,KotlinParser,"src/test/kotlin/com/pswidersk/gradle/yamlsecrets/YamlSecretsResolverTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitBlock(KotlinParserVisitor.kt:766)
  ..."
github.com,"PrzemyslawSwiderski/yaml-secrets-gradle-plugin",master,KotlinParser,"src/test/kotlin/com/pswidersk/gradle/yamlsecrets/YamlSecretsPluginTest.kt",AssertionError,,,"java.lang.AssertionError: null
  org.openrewrite.java.tree.TypeTree.build(TypeTree.java:95)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitResolvedQualifier(KotlinParserVisitor.kt:2358)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4398)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.convertToExpression(KotlinParserVisitor.kt:4758)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.mapFunctionCall(KotlinParserVisitor.kt:1116)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFunctionCall(KotlinParserVisitor.kt:1026)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4385)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitBlock(KotlinParserVisitor.kt:766)
  ..."
github.com,lexica/lexica,master,KotlinParser,"api-generator/src/main/java/com/serwylo/lexica/api/ApiGenerator.kt",IllegalStateException,"org.jetbrains.kotlin.KtRealSourceElementKind@47e5ed4a","fun main(args: Array<String>) {

    if (args.size != 3) {
        println(""Usage: ApiGenerator path-to-dict-dir path-to-letters-dir path-to-output-dir"")
        exitProcess(1)
    }

    val dictDir = File(args[0])
    val lettersDir = File(args[1])
    val outputDir = File(args[2])

    if (!File(dictDir, EnglishUS().dictionaryFileName).exists()) {
        println(""Error: Incorrect path-to-dict-dir: $dictDir"")
        exitProcess(1)
    }

    if (!File(lettersDir, EnglishUS().letterDistributionFileName).exists()) {
        println(""Error: Incorrect path-to-letters-dir: $lettersDir"")
        exitProcess(1)
    }

    if (!outputDir.exists() && !outputDir.mkdirs()) {
        println(""Error: Could not make output directory: ${outputDir.absolutePath}"")
        exitProcess(1)
    }

    val languageMetadata: Map<Language, LanguageMetadata> =
        Language.allLanguages.values.associateWith { language ->
            val charProbs = CharProbGenerator(File(lettersDir, language.letterDistributionFileName).inputStream(), language)

            LanguageMetadata(
                language.name,
                language.locale.toLanguageTag(),
                language.isBeta,
                language.definitionUrl,
                letterProbabilities = readLetters(language, lettersDir),
                letterScores = charProbs.alphabet.associateWith { letter ->
                    language.getPointsForLetter(language.applyMandatorySuffix(letter))
                }
            )
        }

    val paths = mutableListOf<String>()

    paths.add(outputSummaryMetadata(outputDir, languageMetadata))
    paths.add(outputLanguagesList(outputDir, languageMetadata))

    Language.allLanguages.values.onEach { language ->
        paths.addAll(outputLanguageMetadata(language, languageMetadata[language]!!, dictDir, lettersDir, outputDir))
    }

    outputIndex(outputDir, paths)
}","java.lang.IllegalStateException: Expected JavaType.Parameterized for signature : kotlin.collections.MutableList
  org.openrewrite.kotlin.KotlinTypeMapping.classType(KotlinTypeMapping.java:309)
  org.openrewrite.kotlin.KotlinTypeMapping.resolveType(KotlinTypeMapping.java:150)
  org.openrewrite.kotlin.KotlinTypeMapping.type(KotlinTypeMapping.java:116)
  org.openrewrite.kotlin.KotlinTypeMapping.resolveType(KotlinTypeMapping.java:124)
  org.openrewrite.kotlin.KotlinTypeMapping.type(KotlinTypeMapping.java:116)
  org.openrewrite.kotlin.KotlinTypeMapping.type(KotlinTypeMapping.java:78)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitPropertyAccessExpression(KotlinParserVisitor.java:1963)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.java:3966)
  ..."
github.com,Mics21/localinfra,main,KotlinParser,"src/main/kotlin/LocalInfra.kt",IllegalStateException,,,"java.lang.IllegalStateException: src/main/kotlin/LocalInfra.kt is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,square/okio,master,KotlinParser,"okio-testing-support/src/commonMain/kotlin/okio/AbstractFileSystemTest.kt",IllegalStateException,,,"java.lang.IllegalStateException: okio-testing-support/src/commonMain/kotlin/okio/AbstractFileSystemTest.kt is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,square/okio,master,KotlinParser,"okio-testing-support/src/commonMain/kotlin/okio/TestingCommon.kt",IllegalStateException,,,"java.lang.IllegalStateException: okio-testing-support/src/commonMain/kotlin/okio/TestingCommon.kt is not print idempotent.
  org.openrewrite.Parser.requirePrintEqualsInput(Parser.java:51)"
github.com,square/okio,master,KotlinParser,"okio-fakefilesystem/src/commonMain/kotlin/okio/fakefilesystem/FileMetadataCommon.kt","UnsupportedOperationException","org.jetbrains.kotlin.KtRealSourceElementKind@1f4e01bf","@JvmName(""newFileMetadata"")
internal fun FileMetadata(
  isRegularFile: Boolean = false,
  isDirectory: Boolean = false,
  symlinkTarget: Path? = null,
  size: Long? = null,
  createdAt: Instant? = null,
  lastModifiedAt: Instant? = null,
  lastAccessedAt: Instant? = null,
  extras: Map<KClass<*>, Any> = mapOf(),
): FileMetadata {
  return FileMetadata(
    isRegularFile = isRegularFile,
    isDirectory = isDirectory,
    symlinkTarget = symlinkTarget,
    size = size,
    createdAtMillis = createdAt?.toEpochMilliseconds(),
    lastModifiedAtMillis = lastModifiedAt?.toEpochMilliseconds(),
    lastAccessedAtMillis = lastAccessedAt?.toEpochMilliseconds(),
    extras = extras,
  )
}","java.lang.UnsupportedOperationException: FirErrorTypeRef is not supported at cursor:  FileMetadata {
  return FileMin file: /home/ubuntu/jenkins-agent/workspace/cli-ingest/square_okio_master/okio-fakefilesystem/src/commonMain/kotlin/okio/fakefilesystem/FileMetadataCommon.kt
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitErrorTypeRef(KotlinParserVisitor.kt:4315)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4361)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitSimpleFunction(KotlinParserVisitor.kt:2529)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitElement(KotlinParserVisitor.kt:4402)
  org.openrewrite.kotlin.internal.KotlinParserVisitor.visitFile(KotlinParserVisitor.kt:166)"
