repositoryOrigin,repositoryPath,repositoryBranch,cve,groupId,artifactId,version,fixedVersion,fixWithVersionUpdateOnly,summary,severity,depth
github.com,cjbi/weshop,master,CVE-2020-26258,com.thoughtworks.xstream,xstream,1.4.10,1.4.15,TRUE,Server-Side Forgery Request can be activated unmarshalling with XStream,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-21341,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream can cause a Denial of Service.,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-29505,com.thoughtworks.xstream,xstream,1.4.10,1.4.17,TRUE,XStream is vulnerable to a Remote Command Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39139,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39141,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39144,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to a Remote Command Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39145,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39146,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39147,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39148,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39149,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39150,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39151,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39152,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39153,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-39154,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-43859,com.thoughtworks.xstream,xstream,1.4.10,1.4.19,TRUE,Denial of Service by injecting highly recursive collections or maps in XStream,HIGH,2
github.com,cjbi/weshop,master,CVE-2022-40151,com.thoughtworks.xstream,xstream,1.4.10,1.4.20,TRUE,XStream can cause a Denial of Service by injecting deeply nested objects raising a stack overflow,HIGH,2
github.com,cjbi/weshop,master,CVE-2022-41966,com.thoughtworks.xstream,xstream,1.4.10,1.4.20,TRUE,XStream can cause Denial of Service via stack overflow,HIGH,2
github.com,cjbi/weshop,master,CVE-2020-26259,com.thoughtworks.xstream,xstream,1.4.10,1.4.15,TRUE,XStream vulnerable to an Arbitrary File Deletion on the local host when unmarshalling,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21342,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21343,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream is vulnerable to an Arbitrary File Deletion on the local host when unmarshalling as long as the executing process has sufficient rights,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21344,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21345,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream is vulnerable to a Remote Command Execution attack,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21346,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21347,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21348,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream is vulnerable to an attack using Regular Expression for a Denial of Service (ReDos),MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21349,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21350,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21351,com.thoughtworks.xstream,xstream,1.4.10,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-39140,com.thoughtworks.xstream,xstream,1.4.10,1.4.18,TRUE,XStream can cause a Denial of Service,MODERATE,2
github.com,cjbi/weshop,master,GHSA-3mq5-fq9h-gj7j,com.thoughtworks.xstream,xstream,1.4.10,,FALSE,Duplicate Advisory: Denial of Service due to parser crash,LOW,2
github.com,cjbi/weshop,master,CVE-2022-22965,org.springframework,spring-beans,5.1.9.RELEASE,5.2.20.RELEASE,FALSE,Remote Code Execution in Spring Framework,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2017-8028,org.springframework.amqp,spring-amqp,2.1.8.RELEASE,2.3.2,FALSE,Improper Authentication in Pivotal Spring-LDAP,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-29425,commons-io,commons-io,2.2,2.7,FALSE,Path Traversal and Improper Input Validation in Apache Commons IO,MODERATE,4
github.com,google/jsontoken,master,CVE-2020-8908,com.google.guava,guava,29.0-jre,,FALSE,Information Disclosure in Guava,LOW,0
github.com,google/jsontoken,master,CVE-2022-25647,com.google.code.gson,gson,2.8.6,2.8.9,TRUE,Deserialization of Untrusted Data in Gson,HIGH,0
github.com,damingerdai/web-qq,master,CVE-2016-1000027,org.springframework,spring-web,4.3.11.RELEASE,6.0.0,FALSE,Pivotal Spring Framework contains unsafe Java deserialization methods,MODERATE,1
github.com,damingerdai/web-qq,master,CVE-2018-8014,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.32,TRUE,The defaults settings for the CORS filter provided in Apache Tomcat are insecure and enable 'supportsCredentials' for all origins,CRITICAL,2
github.com,damingerdai/web-qq,master,CVE-2020-1938,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.51,TRUE,Improper Privilege Management in Tomcat,CRITICAL,2
github.com,damingerdai/web-qq,master,CVE-2018-1336,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.31,TRUE,In Apache Tomcat there is an improper handing of overflow in the UTF-8 decoder,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2018-8034,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.32,TRUE,The host name verification missing in Apache Tomcat,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2019-0199,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.38,TRUE,Denial of Service in Tomcat,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2019-0232,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.40,TRUE,High severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2019-12418,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.49,TRUE,Insufficiently Protected Credentials in Apache Tomcat,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2019-17563,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.50,TRUE,"In Apache Tomcat, when using FORM authentication there was a narrow window where an attacker could perform a session fixation attack",HIGH,2
github.com,damingerdai/web-qq,master,CVE-2020-9484,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.55,TRUE,Potential remote code execution in Apache Tomcat,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2021-25122,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.63,TRUE,Exposure of Sensitive Information to an Unauthorized Actor in Apache Tomcat,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2021-25329,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.61,TRUE,Potential remote code execution in Apache Tomcat,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2018-11784,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.34,TRUE,Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2018-1304,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.28,TRUE,Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2018-1305,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.28,TRUE,Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2018-8037,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.32,TRUE,Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2019-0221,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.40,TRUE,Cross-site scripting in Apache Tomcat,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2019-10072,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.40,TRUE,Improper Locking in Apache Tomcat,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2020-1935,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.51,TRUE,Potential HTTP request smuggling in Apache Tomcat,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2021-24122,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.60,TRUE,Information Disclosure in Apache Tomcat,MODERATE,2
github.com,damingerdai/web-qq,master,GHSA-r53m-pfr5-7v87,org.apache.tomcat.embed,tomcat-embed-core,8.5.20,8.5.38,TRUE,Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2022-22978,org.springframework.security,spring-security-core,4.2.3.RELEASE,5.5.7,FALSE,Authorization bypass in Spring Security,CRITICAL,2
github.com,damingerdai/web-qq,master,CVE-2019-11272,org.springframework.security,spring-security-core,4.2.3.RELEASE,4.2.13,TRUE,Insufficiently Protected Credentials and Improper Authentication in Spring Security,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2018-1199,org.springframework.security,spring-security-core,4.2.3.RELEASE,4.2.4,TRUE,"Improper Input Validation in org.springframework.security:spring-security-core, org.springframework.security:spring-security-core , and org.springframework:spring-core",MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2019-3795,org.springframework.security,spring-security-core,4.2.3.RELEASE,4.2.12,TRUE,Spring Security uses insufficiently random values,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2020-5408,org.springframework.security,spring-security-core,4.2.3.RELEASE,4.2.16,TRUE,Insufficient Entropy in Spring Security,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2022-22976,org.springframework.security,spring-security-core,4.2.3.RELEASE,5.5.7,FALSE,Integer overflow in BCrypt class in Spring Security,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2017-5929,ch.qos.logback,logback-classic,1.1.11,1.2.0,FALSE,QOS.ch Logback vulnerable to Deserialization of Untrusted Data,CRITICAL,3
github.com,damingerdai/web-qq,master,CVE-2022-22950,org.springframework,spring-expression,4.3.11.RELEASE,5.2.20,FALSE,Allocation of Resources Without Limits or Throttling in Spring Framework,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2017-7536,org.hibernate,hibernate-validator,5.3.5.Final,5.3.6.Final,TRUE,Privilege Escalation in Hibernate Validator,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2017-5929,ch.qos.logback,logback-core,1.1.11,1.2.0,FALSE,QOS.ch Logback vulnerable to Deserialization of Untrusted Data,CRITICAL,4
github.com,damingerdai/web-qq,master,CVE-2021-42550,ch.qos.logback,logback-core,1.1.11,1.2.9,FALSE,Deserialization of Untrusted Data in logback,MODERATE,4
github.com,damingerdai/web-qq,master,CVE-2018-1270,org.springframework,spring-core,4.3.11.RELEASE,4.3.16,TRUE,Spring Framework allows applications to expose STOMP over WebSocket endpoints,CRITICAL,2
github.com,damingerdai/web-qq,master,CVE-2018-1275,org.springframework,spring-core,4.3.11.RELEASE,4.3.16,TRUE,Improperly Implemented Security Check for Standard in org.springframework:spring-core,CRITICAL,2
github.com,damingerdai/web-qq,master,CVE-2018-1272,org.springframework,spring-core,4.3.11.RELEASE,4.3.15,TRUE,Possible privilege escalation in org.springframework:spring-core,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2018-15756,org.springframework,spring-core,4.3.11.RELEASE,4.3.20,TRUE,Denial of Service in Spring Framework,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2022-22968,org.springframework,spring-core,4.3.11.RELEASE,5.2.21,FALSE,Improper handling of case sensitivity in Spring Framework,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2022-22970,org.springframework,spring-core,4.3.11.RELEASE,5.2.22.RELEASE,FALSE,Denial of service in Spring Framework,HIGH,2
github.com,damingerdai/web-qq,master,CVE-2018-11039,org.springframework,spring-core,4.3.11.RELEASE,4.3.18,TRUE,Moderate severity vulnerability that affects org.springframework:spring-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2018-11040,org.springframework,spring-core,4.3.11.RELEASE,4.3.18,TRUE,Moderate severity vulnerability that affects org.springframework:spring-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2018-1199,org.springframework,spring-core,4.3.11.RELEASE,4.3.14,TRUE,"Improper Input Validation in org.springframework.security:spring-security-core, org.springframework.security:spring-security-core , and org.springframework:spring-core",MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2018-1257,org.springframework,spring-core,4.3.11.RELEASE,4.3.17,TRUE,Denial of Service in org.springframework:spring-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2018-1271,org.springframework,spring-core,4.3.11.RELEASE,4.3.15,TRUE,Path Traversal in org.springframework:spring-core,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2022-22971,org.springframework,spring-core,4.3.11.RELEASE,5.2.22.RELEASE,FALSE,Allocation of Resources Without Limits or Throttling in Spring Framework,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2022-22965,org.springframework,spring-webmvc,4.3.11.RELEASE,5.2.20.RELEASE,FALSE,Remote Code Execution in Spring Framework,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-10237,com.google.guava,guava,23.0,24.1.1,FALSE,Denial of Service in Google Guava,MODERATE,0
github.com,damingerdai/web-qq,master,CVE-2020-8908,com.google.guava,guava,23.0,,FALSE,Information Disclosure in Guava,LOW,0
github.com,damingerdai/web-qq,master,CVE-2020-17521,org.codehaus.groovy,groovy,2.4.12,2.4.21,TRUE,Information Disclosure in Apache Groovy,MODERATE,2
github.com,damingerdai/web-qq,master,CVE-2021-22112,org.springframework.security,spring-security-web,4.2.3.RELEASE,5.2.9,FALSE,Privilege escalation in spring security,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2022-27772,org.springframework.boot,spring-boot,1.5.7.RELEASE,2.2.11.RELEASE,FALSE,Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2018-1196,org.springframework.boot,spring-boot,1.5.7.RELEASE,1.5.10,TRUE,Moderate severity vulnerability that affects org.springframework.boot:spring-boot,MODERATE,1
github.com,damingerdai/web-qq,master,CVE-2017-15095,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11,TRUE,jackson-databind vulnerable to deserialization flaw leading to unauthenticated remote code execution,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2017-17485,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11,TRUE,jackson-databind vulnerable to remote code execution due to incorrect deserialization and blocklist bypass,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-11307,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.2,TRUE,Deserialization of Untrusted Data in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-14718,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.3,TRUE,Arbitrary Code Execution in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-14719,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.3,TRUE,Arbitrary Code Execution in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-14720,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.3,TRUE, XML External Entity Reference (XXE) in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-14721,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.3,TRUE,Server-Side Request Forgery (SSRF) in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-19360,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.3,TRUE, Deserialization of Untrusted Data in jackson-databind due to polymorphic deserialization,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-19361,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.3,TRUE,Deserialization of Untrusted Data in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-7489,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.1,TRUE,FasterXML jackson-databind allows unauthenticated remote code execution ,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2019-14379,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.9.2,FALSE,Deserialization of untrusted data in FasterXML jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2019-14540,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10,FALSE,Polymorphic Typing issue in FasterXML jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2019-16335,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10,FALSE,Polymorphic Typing issue in FasterXML jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2019-16942,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.1,FALSE,Polymorphic Typing in FasterXML jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2019-16943,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.1,FALSE,Polymorphic typing issue,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2019-17267,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10,FALSE,Improper Input Validation in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2019-17531,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.1,FALSE,Polymorphic typing issue,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2019-20330,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.5,TRUE,Deserialization of Untrusted Data in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2020-8840,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.5,TRUE,Deserialization of Untrusted Data in jackson-databind,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2020-9547,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.4,FALSE,jackson-databind mishandles the interaction between serialization gadgets and typing,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2020-9548,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.4,FALSE,jackson-databind mishandles the interaction between serialization gadgets and typing,CRITICAL,1
github.com,damingerdai/web-qq,master,CVE-2018-12022,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.2,TRUE,High severity vulnerability that affects com.fasterxml.jackson.core:jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2018-12023,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.2,TRUE,Deserialization of Untrusted Data,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2018-19362,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.3,TRUE,High severity vulnerability that affects com.fasterxml.jackson.core:jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2018-5968,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11,TRUE,Deserialization of Untrusted Data in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2019-12086,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.9,FALSE,Information exposure in FasterXML jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2019-14439,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.9.2,FALSE,Deserialization of untrusted data in FasterXML jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2019-14892,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.5,TRUE,Polymorphic deserialization of malicious object in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-10650,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.4,FALSE,jackson-databind before 2.9.10.4 vulnerable to unsafe deserialization,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-24616,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.6,FALSE,Code Injection in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-24750,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.6,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-25649,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.7,FALSE,XML External Entity (XXE) Injection in Jackson Databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-35490,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Serialization gadgets exploit in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-35491,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Serialization gadgets exploit in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36179,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36180,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36181,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36182,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36183,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36184,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36185,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36186,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36187,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36188,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36189,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.8,FALSE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2020-36518,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.12.6.1,FALSE,Deeply nested json in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2021-20190,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.7,FALSE,Deserialization of untrusted data in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2022-42003,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.12.7.1,FALSE,Uncontrolled Resource Consumption in Jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2022-42004,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.12.7.1,FALSE,Uncontrolled Resource Consumption in FasterXML jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,GHSA-wrr7-33fx-rcvj,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.8.11.2,TRUE,Deserialization of Untrusted Data in jackson-databind,HIGH,1
github.com,damingerdai/web-qq,master,CVE-2019-12384,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.9.1,FALSE,Deserialization of Untrusted Data in FasterXML jackson-databind,MODERATE,1
github.com,damingerdai/web-qq,master,CVE-2019-12814,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.9.1,FALSE,Deserialization of untrusted data in FasterXML jackson-databind,MODERATE,1
github.com,damingerdai/web-qq,master,CVE-2020-10673,com.fasterxml.jackson.core,jackson-databind,2.8.10,2.9.10.4,FALSE,jackson-databind mishandles the interaction between serialization gadgets and typing,MODERATE,1
github.com,damingerdai/web-qq,master,CVE-2018-3258,mysql,mysql-connector-java,6.0.6,8.0.13,FALSE,Improper Privilege Management in MySQL Connectors Java,HIGH,0
github.com,damingerdai/web-qq,master,CVE-2019-2692,mysql,mysql-connector-java,6.0.6,8.0.16,FALSE,Privilege escalation in mysql-connector-jav,MODERATE,0
github.com,damingerdai/web-qq,master,CVE-2022-21363,mysql,mysql-connector-java,6.0.6,8.0.28,FALSE,Improper Handling of Insufficient Permissions or Privileges in MySQL Connectors Java,MODERATE,0
github.com,damingerdai/web-qq,master,CVE-2017-18640,org.yaml,snakeyaml,1.17,1.26,FALSE,SnakeYAML Entity Expansion during load operation,HIGH,2
